Query,Rank,Candidate,Similarity
A01_15_03_W_roh_BELLY.jpg,7,A08_15_14_W_roh_BELLY.jpg,0.6273155212402344
A01_15_03_W_roh_BELLY.jpg,8,IMG_20250717_112327_BELLY.jpg,0.6220837235450745
A01_15_03_W_roh_BELLY.jpg,9,IMG-20250919-WA0012_BELLY.jpg,0.6189311742782593
A01_15_03_W_roh_BELLY.jpg,10,A03_18_07_M_roh_BELLY.jpg,0.6166869401931763
A01_15_03_W_roh_BELLY.jpg,11,A01_18_14_W_roh_BELLY.jpg,0.6148163676261902
A01_15_03_W_roh_BELLY.jpg,12,A08_15_04_M_roh_BELLY.jpg,0.6137307286262512
A01_15_03_W_roh_BELLY.jpg,13,A08_18_06_W_roh_BELLY.jpg,0.6136416792869568
A01_15_03_W_roh_BELLY.jpg,14,A08_18_13_W_roh_BELLY.jpg,0.6134653091430664
A01_15_03_W_roh_BELLY.jpg,15,A04_03_01_W_roh_BELLY.jpg,0.6079719066619873
A01_15_03_W_roh_BELLY.jpg,16,IMG_20250717_111215_BELLY.jpg,0.6033783555030823
A01_15_03_W_roh_BELLY.jpg,17,A08_18_23_W_roh_BELLY.jpg,0.6024357080459595
A01_15_03_W_roh_BELLY.jpg,18,IMG-20250607-WA0007_BELLY.jpg,0.6016870141029358
A01_15_03_W_roh_BELLY.jpg,19,A05_18_07_W_roh_BELLY.jpg,0.6012198328971863
A01_15_03_W_roh_BELLY.jpg,20,IMG-20250626-WA0015_BELLY.jpg,0.598138689994812
A01_15_06_W_roh_BELLY.jpg,1,A01_18_14_W_roh_BELLY.jpg,0.6026761531829834
A01_15_06_W_roh_BELLY.jpg,2,A05_18_07_W_roh_BELLY.jpg,0.599251389503479
A01_15_06_W_roh_BELLY.jpg,3,IMG-20250919-WA0012_BELLY.jpg,0.597694993019104
A01_15_06_W_roh_BELLY.jpg,4,IMG-20250626-WA0007_BELLY.jpg,0.5969294309616089
A01_15_06_W_roh_BELLY.jpg,5,A06_12_04_W_roh_BELLY.jpg,0.5917547941207886
A01_15_06_W_roh_BELLY.jpg,6,IMG_20250717_104652_BELLY.jpg,0.5915473103523254
A01_15_06_W_roh_BELLY.jpg,7,A01_18_12_M_roh_BELLY.jpg,0.5903456211090088
A01_15_06_W_roh_BELLY.jpg,8,IMG-20250626-WA0014_BELLY.jpg,0.5899036526679993
A01_15_06_W_roh_BELLY.jpg,9,A08_18_06_W_roh_BELLY.jpg,0.5897139310836792
A01_15_06_W_roh_BELLY.jpg,10,A08_18_20_W_roh_BELLY.jpg,0.5892941951751709
A01_15_06_W_roh_BELLY.jpg,11,A01_15_03_W_roh_BELLY.jpg,0.5821053981781006
A01_15_06_W_roh_BELLY.jpg,12,IMG-20250910-WA0017_BELLY.jpg,0.5808882713317871
A01_15_06_W_roh_BELLY.jpg,13,A04_06_01_M_roh_BELLY.jpg,0.5778801441192627
A01_15_06_W_roh_BELLY.jpg,14,IMG-20250626-WA0013_BELLY.jpg,0.5760341882705688
A01_15_06_W_roh_BELLY.jpg,15,A08_12_13_W_roh_BELLY.jpg,0.5757630467414856
A01_15_06_W_roh_BELLY.jpg,16,A02_06_03_M_roh_BELLY.jpg,0.5715655088424683
A01_15_06_W_roh_BELLY.jpg,17,A06_12_01_W_roh_BELLY.jpg,0.5706441402435303
A01_15_06_W_roh_BELLY.jpg,18,IMG-20250626-WA0022_BELLY.jpg,0.5678421854972839
A01_15_06_W_roh_BELLY.jpg,19,A04_15_06_M_roh_BELLY.jpg,0.5677016973495483
A01_15_06_W_roh_BELLY.jpg,20,A08_15_06_W_roh_BELLY.jpg,0.5676524639129639
A01_15_07_W_roh_BELLY.jpg,1,A01_18_03_W_roh_BELLY.jpg,0.9154776334762573
A01_15_07_W_roh_BELLY.jpg,2,IMG-20250910-WA0018_BELLY.jpg,0.8907586336135864
A01_15_07_W_roh_BELLY.jpg,3,A01_05_03_W_roh_BELLY.jpg,0.6266099214553833
A01_15_07_W_roh_BELLY.jpg,4,A03_18_06_W_roh_BELLY.jpg,0.5815111994743347
A01_15_07_W_roh_BELLY.jpg,5,A01_18_07_W_roh_BELLY.jpg,0.5665172934532166
A01_15_07_W_roh_BELLY.jpg,6,A01_08_01_W_roh_BELLY.jpg,0.5588306188583374
A01_15_07_W_roh_BELLY.jpg,7,A08_15_07_W_roh_BELLY.jpg,0.5564916729927063
A01_15_07_W_roh_BELLY.jpg,8,IMG_20250717_104525_BELLY.jpg,0.5536329746246338
A01_15_07_W_roh_BELLY.jpg,9,IMG-20250717-WA0013_BELLY.jpg,0.5525683760643005
A01_15_07_W_roh_BELLY.jpg,10,A08_18_03_W_roh_BELLY.jpg,0.5519450306892395
A01_15_07_W_roh_BELLY.jpg,11,IMG_20250717_112327_BELLY.jpg,0.5479714274406433
A01_15_07_W_roh_BELLY.jpg,12,A08_15_06_W_roh_BELLY.jpg,0.5467625856399536
A01_15_07_W_roh_BELLY.jpg,13,A05_18_07_W_roh_BELLY.jpg,0.5414301156997681
A01_15_07_W_roh_BELLY.jpg,14,IMG_20250717_111635_BELLY.jpg,0.5364871025085449
A01_15_07_W_roh_BELLY.jpg,15,A04_03_01_W_roh_BELLY.jpg,0.5347292423248291
A01_15_07_W_roh_BELLY.jpg,16,IMG_20250717_104317_BELLY.jpg,0.533907413482666
A01_15_07_W_roh_BELLY.jpg,17,A05_15_03_W_roh_BELLY.jpg,0.5292545557022095
A01_15_07_W_roh_BELLY.jpg,18,IMG_20250717_111516_BELLY.jpg,0.5288308262825012
A01_15_07_W_roh_BELLY.jpg,19,IMG-20250910-WA0022_BELLY.jpg,0.527509868144989
A01_15_07_W_roh_BELLY.jpg,20,A03_12_03_M_roh_BELLY.jpg,0.5266394019126892
A01_17_01_W_roh_BELLY.jpg,1,A01_12_01_M_roh_BELLY.jpg,0.878886342048645
A01_17_01_W_roh_BELLY.jpg,2,IMG-20250910-WA0064_BELLY.jpg,0.6434913873672485
A01_17_01_W_roh_BELLY.jpg,3,A03_15_04_W_roh_BELLY.jpg,0.6413905620574951
A01_17_01_W_roh_BELLY.jpg,4,A04_06_01_M_roh_BELLY.jpg,0.6381092071533203
A01_17_01_W_roh_BELLY.jpg,5,A02_06_04_M_roh_BELLY.jpg,0.6360276937484741
A01_17_01_W_roh_BELLY.jpg,6,A02_08_05_M_roh_BELLY.jpg,0.6322956681251526
A01_17_01_W_roh_BELLY.jpg,7,A06_12_01_W_roh_BELLY.jpg,0.6305558681488037
A01_17_01_W_roh_BELLY.jpg,8,A08_18_14_M_roh_BELLY.jpg,0.628322958946228
A01_17_01_W_roh_BELLY.jpg,9,A04_15_06_M_roh_BELLY.jpg,0.6262848377227783
A01_17_01_W_roh_BELLY.jpg,10,IMG-20250607-WA0007_BELLY.jpg,0.6246231198310852
A01_17_01_W_roh_BELLY.jpg,11,IMG_20250717_113844_BELLY.jpg,0.6229763031005859
A01_17_01_W_roh_BELLY.jpg,12,A01_18_14_W_roh_BELLY.jpg,0.6204216480255127
A01_17_01_W_roh_BELLY.jpg,13,A08_15_05_M_roh_BELLY.jpg,0.6202391386032104
A01_17_01_W_roh_BELLY.jpg,14,A06_15_02_W_roh_BELLY.jpg,0.6136242151260376
A01_17_01_W_roh_BELLY.jpg,15,A08_15_07_W_roh_BELLY.jpg,0.612604022026062
A01_17_01_W_roh_BELLY.jpg,16,A02_03_01_W_roh_BELLY.jpg,0.609838604927063
A01_17_01_W_roh_BELLY.jpg,17,IMG_20250515_113414_BELLY.jpg,0.6092714667320251
A01_17_01_W_roh_BELLY.jpg,18,A06_12_04_W_roh_BELLY.jpg,0.6087887287139893
A01_17_01_W_roh_BELLY.jpg,19,IMG_20250807_104159_BELLY.jpg,0.6072267889976501
A01_17_01_W_roh_BELLY.jpg,20,IMG_20250717_111215_BELLY.jpg,0.6066464781761169
A01_18_01_W_roh_BELLY.jpg,1,A01_15_01_W_roh_BELLY.jpg,0.6465852856636047
A01_18_01_W_roh_BELLY.jpg,2,A04_12_04_W_roh_BELLY.jpg,0.6303725838661194
A01_18_01_W_roh_BELLY.jpg,3,A06_12_04_W_roh_BELLY.jpg,0.6069998741149902
A01_18_01_W_roh_BELLY.jpg,4,A02_03_01_W_roh_BELLY.jpg,0.6021725535392761
A01_18_01_W_roh_BELLY.jpg,5,A06_15_03_W_roh_BELLY.jpg,0.6004036068916321
A01_18_01_W_roh_BELLY.jpg,6,A08_15_21_M_roh_BELLY.jpg,0.5947887897491455
A01_18_01_W_roh_BELLY.jpg,7,A06_08_04_W_roh_BELLY.jpg,0.5914885401725769
A01_18_01_W_roh_BELLY.jpg,8,A03_15_04_W_roh_BELLY.jpg,0.5893840789794922
A01_18_01_W_roh_BELLY.jpg,9,A07_17_06_W_roh_BELLY.jpg,0.5868727564811707
A01_18_01_W_roh_BELLY.jpg,10,A08_18_12_W_roh_BELLY.jpg,0.5790448188781738
A01_18_01_W_roh_BELLY.jpg,11,A06_17_01_M_roh_-_Kopie_BELLY.jpg,0.5740836262702942
A01_18_01_W_roh_BELLY.jpg,12,A03_15_06_W_roh_BELLY.jpg,0.570610761642456
A01_18_01_W_roh_BELLY.jpg,13,A04_15_06_M_roh_BELLY.jpg,0.5700968503952026
A01_18_01_W_roh_BELLY.jpg,14,A03_12_02_W_roh_BELLY.jpg,0.566196858882904
A01_18_01_W_roh_BELLY.jpg,15,A01_18_12_M_roh_BELLY.jpg,0.5653731822967529
A01_18_01_W_roh_BELLY.jpg,16,A04_17_02_W_roh_BELLY.jpg,0.5646316409111023
A01_18_01_W_roh_BELLY.jpg,17,A08_18_06_W_roh_BELLY.jpg,0.5618317723274231
A01_18_01_W_roh_BELLY.jpg,18,A01_03_07_W_roh_BELLY.jpg,0.5602238178253174
A01_18_01_W_roh_BELLY.jpg,19,A08_18_14_M_roh_BELLY.jpg,0.5594422221183777
A01_18_01_W_roh_BELLY.jpg,20,IMG-20250626-WA0014_BELLY.jpg,0.5577616095542908
A01_18_02_M_roh_BELLY.jpg,1,IMG_20250717_113633_BELLY.jpg,0.5369865298271179
A01_18_02_M_roh_BELLY.jpg,2,IMG-20250717-WA0013_BELLY.jpg,0.5132580399513245
A01_18_02_M_roh_BELLY.jpg,3,A05_18_05_W_roh_BELLY.jpg,0.4966995120048523
A01_18_02_M_roh_BELLY.jpg,4,A01_17_01_W_roh_BELLY.jpg,0.48894408345222473
A01_18_02_M_roh_BELLY.jpg,5,A08_18_01_M_roh_BELLY.jpg,0.4880518615245819
A01_18_02_M_roh_BELLY.jpg,6,IMG-20250829-WA0022_BELLY.jpg,0.4863835573196411
A01_18_02_M_roh_BELLY.jpg,7,IMG-20250910-WA0015_BELLY.jpg,0.48081380128860474
A01_18_02_M_roh_BELLY.jpg,8,A08_18_21_M_roh_BELLY.jpg,0.47487595677375793
A01_18_02_M_roh_BELLY.jpg,9,A08_18_09_M_roh_BELLY.jpg,0.47471368312835693
A01_18_02_M_roh_BELLY.jpg,10,A03_15_04_W_roh_BELLY.jpg,0.4746307134628296
A01_18_02_M_roh_BELLY.jpg,11,IMG_20250717_104317_BELLY.jpg,0.4700453579425812
A01_18_02_M_roh_BELLY.jpg,12,A04_15_06_M_roh_BELLY.jpg,0.46975845098495483
A01_18_02_M_roh_BELLY.jpg,13,A08_15_05_M_roh_BELLY.jpg,0.4676007032394409
A01_18_02_M_roh_BELLY.jpg,14,IMG_20250501_132350_BELLY.jpg,0.4672507047653198
A01_18_02_M_roh_BELLY.jpg,15,A01_18_14_W_roh_BELLY.jpg,0.4642927646636963
A01_18_02_M_roh_BELLY.jpg,16,A01_12_01_M_roh_BELLY.jpg,0.46116214990615845
A01_18_02_M_roh_BELLY.jpg,17,IMG_20250717_104652_BELLY.jpg,0.4601256847381592
A01_18_02_M_roh_BELLY.jpg,18,IMG-20250626-WA0003_BELLY.jpg,0.4587932527065277
A01_18_02_M_roh_BELLY.jpg,19,A07_18_01_W_roh_BELLY.jpg,0.45269548892974854
A01_18_02_M_roh_BELLY.jpg,20,IMG-20250626-WA0021_BELLY.jpg,0.4479915499687195
A01_18_03_W_roh_BELLY.jpg,1,A01_15_07_W_roh_BELLY.jpg,0.9154776334762573
A01_18_03_W_roh_BELLY.jpg,2,IMG-20250910-WA0018_BELLY.jpg,0.8886553645133972
