image,belly_file,confidence,status
IMG-20250626-WA0004.jpg,IMG-20250626-WA0004_BELLY.jpg,0.9128810167312622,SUCCESS
IMG-20250626-WA0006.jpg,IMG-20250626-WA0006_BELLY.jpg,0.4774848222732544,SUCCESS
IMG-20250626-WA0007.jpg,IMG-20250626-WA0007_BELLY.jpg,0.9232731461524963,SUCCESS
IMG-20250626-WA0009.jpg,IMG-20250626-WA0009_BELLY.jpg,0.5622597932815552,SUCCESS
IMG-20250626-WA0011.jpg,IMG-20250626-WA0011_BELLY.jpg,0.7203899025917053,SUCCESS
IMG-20250626-WA0013.jpg,IMG-20250626-WA0013_BELLY.jpg,0.8620548248291016,SUCCESS
IMG-20250626-WA0014.jpg,IMG-20250626-WA0014_BELLY.jpg,0.516910195350647,SUCCESS
IMG-20250626-WA0015.jpg,IMG-20250626-WA0015_BELLY.jpg,0.42827755212783813,SUCCESS
IMG-20250626-WA0016.jpg,IMG-20250626-WA0016_BELLY.jpg,0.9009695053100586,SUCCESS
IMG-20250626-WA0020.jpg,IMG-20250626-WA0020_BELLY.jpg,0.6587418913841248,SUCCESS
IMG-20250626-WA0021.jpg,IMG-20250626-WA0021_BELLY.jpg,0.38161489367485046,SUCCESS
IMG-20250626-WA0022.jpg,IMG-20250626-WA0022_BELLY.jpg,0.8541194796562195,SUCCESS
IMG-20250626-WA0024.jpg,IMG-20250626-WA0024_BELLY.jpg,0.6237661242485046,SUCCESS
IMG-20250626-WA0025.jpg,IMG-20250626-WA0025_BELLY.jpg,0.8981667757034302,SUCCESS
IMG-20250717-WA0009.jpg,IMG-20250717-WA0009_BELLY.jpg,0.8706507086753845,SUCCESS
IMG-20250717-WA0011.jpg,IMG-20250717-WA0011_BELLY.jpg,0.8743144273757935,SUCCESS
IMG-20250717-WA0012.jpg,IMG-20250717-WA0012_BELLY.jpg,0.7431887984275818,SUCCESS
IMG-20250717-WA0013.jpg,IMG-20250717-WA0013_BELLY.jpg,0.8055144548416138,SUCCESS
IMG-20250717-WA0017.jpg,IMG-20250717-WA0017_BELLY.jpg,0.9386544227600098,SUCCESS
IMG-20250829-WA0013.jpg,IMG-20250829-WA0013_BELLY.jpg,0.8850414752960205,SUCCESS
IMG-20250829-WA0015.jpg,IMG-20250829-WA0015_BELLY.jpg,0.3397732675075531,SUCCESS
IMG-20250829-WA0017.jpg,,0.0,NO_DETECTION
IMG-20250829-WA0018.jpg,IMG-20250829-WA0018_BELLY.jpg,0.7586449980735779,SUCCESS
IMG-20250829-WA0019.jpg,,0.0,NO_DETECTION
IMG-20250829-WA0020.jpg,IMG-20250829-WA0020_BELLY.jpg,0.42198824882507324,SUCCESS
IMG-20250829-WA0022.jpg,IMG-20250829-WA0022_BELLY.jpg,0.8453335762023926,SUCCESS
IMG-20250829-WA0024.jpg,IMG-20250829-WA0024_BELLY.jpg,0.7914730310440063,SUCCESS
IMG-20250910-WA0014.jpg,IMG-20250910-WA0014_BELLY.jpg,0.8350307941436768,SUCCESS
IMG-20250910-WA0015.jpg,IMG-20250910-WA0015_BELLY.jpg,0.8446727991104126,SUCCESS
IMG-20250910-WA0016.jpg,IMG-20250910-WA0016_BELLY.jpg,0.5860650539398193,SUCCESS
IMG-20250910-WA0017.jpg,IMG-20250910-WA0017_BELLY.jpg,0.7681170105934143,SUCCESS
IMG-20250910-WA0018.jpg,IMG-20250910-WA0018_BELLY.jpg,0.754607081413269,SUCCESS
IMG-20250910-WA0022.jpg,IMG-20250910-WA0022_BELLY.jpg,0.9315736293792725,SUCCESS
IMG-20250910-WA0023.jpg,IMG-20250910-WA0023_BELLY.jpg,0.8851906061172485,SUCCESS
IMG-20250910-WA0025.jpg,IMG-20250910-WA0025_BELLY.jpg,0.8789216876029968,SUCCESS
IMG-20250910-WA0027.jpg,IMG-20250910-WA0027_BELLY.jpg,0.9385794401168823,SUCCESS
IMG-20250910-WA0029.jpg,IMG-20250910-WA0029_BELLY.jpg,0.8035322427749634,SUCCESS
IMG-20250910-WA0030.jpg,IMG-20250910-WA0030_BELLY.jpg,0.6982842683792114,SUCCESS
IMG-20250910-WA0061.jpg,IMG-20250910-WA0061_BELLY.jpg,0.8143279552459717,SUCCESS
IMG-20250910-WA0062.jpg,IMG-20250910-WA0062_BELLY.jpg,0.8038491010665894,SUCCESS
IMG-20250910-WA0063.jpg,IMG-20250910-WA0063_BELLY.jpg,0.9218770265579224,SUCCESS
IMG-20250910-WA0064.jpg,IMG-20250910-WA0064_BELLY.jpg,0.6810785531997681,SUCCESS
IMG-20250919-WA0008.jpg,,0.0,NO_DETECTION
IMG-20250919-WA0009.jpg,IMG-20250919-WA0009_BELLY.jpg,0.7866388559341431,SUCCESS
IMG-20250919-WA0011.jpg,IMG-20250919-WA0011_BELLY.jpg,0.9665207862854004,SUCCESS
IMG-20250919-WA0012.jpg,IMG-20250919-WA0012_BELLY.jpg,0.3368529975414276,SUCCESS
IMG-20250919-WA0014.jpg,IMG-20250919-WA0014_BELLY.jpg,0.9653826951980591,SUCCESS
IMG-20250919-WA0015.jpg,,0.0,NO_DETECTION
IMG-20250919-WA0016.jpg,IMG-20250919-WA0016_BELLY.jpg,0.5151106715202332,SUCCESS
IMG-20250919-WA0019.jpg,IMG-20250919-WA0019_BELLY.jpg,0.7691481113433838,SUCCESS
