Query,Rank,Candidate,Similarity
A01_12_01_M_roh_BELLY.jpg,6,A01_17_01_W_roh_BELLY.jpg,0.9564685225486755
A01_12_01_M_roh_BELLY.jpg,7,A03_12_03_M_roh_BELLY.jpg,0.9544281959533691
A01_12_01_M_roh_BELLY.jpg,8,IMG-20250919-WA0011_BELLY.jpg,0.9543100595474243
A01_12_01_M_roh_BELLY.jpg,9,A08_18_14_M_roh_BELLY.jpg,0.9530338048934937
A01_12_01_M_roh_BELLY.jpg,10,A06_15_03_W_roh_BELLY.jpg,0.9517377614974976
A01_12_01_M_roh_BELLY.jpg,11,IMG-20250919-WA0016_BELLY.jpg,0.9515564441680908
A01_12_01_M_roh_BELLY.jpg,12,IMG-20250919-WA0014_BELLY.jpg,0.9501338005065918
A01_12_01_M_roh_BELLY.jpg,13,A05_18_06_W_roh_BELLY.jpg,0.949773371219635
A01_12_01_M_roh_BELLY.jpg,14,IMG-20250910-WA0061_BELLY.jpg,0.9493615627288818
A01_12_01_M_roh_BELLY.jpg,15,A03_12_01_M_roh_BELLY.jpg,0.9492073059082031
A01_12_01_M_roh_BELLY.jpg,16,A08_18_22_W_roh_BELLY.jpg,0.9487898349761963
A01_12_01_M_roh_BELLY.jpg,17,A04_15_06_M_roh_BELLY.jpg,0.9484290480613708
A01_12_01_M_roh_BELLY.jpg,18,A05_18_07_W_roh_BELLY.jpg,0.9483259916305542
A01_12_01_M_roh_BELLY.jpg,19,A01_15_06_W_roh_BELLY.jpg,0.9473557472229004
A01_12_01_M_roh_BELLY.jpg,20,A05_18_08_W_roh_BELLY.jpg,0.9471198320388794
A01_15_01_W_roh_BELLY.jpg,1,A01_15_03_W_roh_BELLY.jpg,0.9649254083633423
A01_15_01_W_roh_BELLY.jpg,2,A08_18_14_M_roh_BELLY.jpg,0.960499107837677
A01_15_01_W_roh_BELLY.jpg,3,A03_12_03_M_roh_BELLY.jpg,0.9581016302108765
A01_15_01_W_roh_BELLY.jpg,4,A05_18_04_W_roh_BELLY.jpg,0.9561684131622314
A01_15_01_W_roh_BELLY.jpg,5,A08_06_02_SA_roh_BELLY.jpg,0.9558393359184265
A01_15_01_W_roh_BELLY.jpg,6,A06_03_01_M_roh_BELLY.jpg,0.9556574821472168
A01_15_01_W_roh_BELLY.jpg,7,A01_15_06_W_roh_BELLY.jpg,0.9531086683273315
A01_15_01_W_roh_BELLY.jpg,8,A04_06_01_M_roh_BELLY.jpg,0.9525747299194336
A01_15_01_W_roh_BELLY.jpg,9,A08_18_06_W_roh_BELLY.jpg,0.9523357152938843
A01_15_01_W_roh_BELLY.jpg,10,A08_18_23_W_roh_BELLY.jpg,0.9512015581130981
A01_15_01_W_roh_BELLY.jpg,11,A05_15_03_W_roh_BELLY.jpg,0.951087474822998
A01_15_01_W_roh_BELLY.jpg,12,A08_15_04_M_roh_BELLY.jpg,0.9489903450012207
A01_15_01_W_roh_BELLY.jpg,13,A05_18_07_W_roh_BELLY.jpg,0.9471487402915955
A01_15_01_W_roh_BELLY.jpg,14,A05_18_08_W_roh_BELLY.jpg,0.9470371007919312
A01_15_01_W_roh_BELLY.jpg,15,AT01_03_02_W_roh_BELLY.jpg,0.9443672895431519
A01_15_01_W_roh_BELLY.jpg,16,A03_18_07_M_roh_BELLY.jpg,0.9419538378715515
A01_15_01_W_roh_BELLY.jpg,17,A08_18_20_W_roh_BELLY.jpg,0.9415063858032227
A01_15_01_W_roh_BELLY.jpg,18,A08_18_10_W_roh_BELLY.jpg,0.941417932510376
A01_15_01_W_roh_BELLY.jpg,19,A05_18_06_W_roh_BELLY.jpg,0.9413477182388306
A01_15_01_W_roh_BELLY.jpg,20,IMG_20250717_112327_BELLY.jpg,0.9407566785812378
A01_15_03_W_roh_BELLY.jpg,1,A08_18_14_M_roh_BELLY.jpg,0.9684673547744751
A01_15_03_W_roh_BELLY.jpg,2,A03_12_03_M_roh_BELLY.jpg,0.9663940072059631
A01_15_03_W_roh_BELLY.jpg,3,A01_15_01_W_roh_BELLY.jpg,0.9649254083633423
A01_15_03_W_roh_BELLY.jpg,4,A05_15_03_W_roh_BELLY.jpg,0.9607702493667603
A01_15_03_W_roh_BELLY.jpg,5,A08_06_02_SA_roh_BELLY.jpg,0.9532378911972046
A01_15_03_W_roh_BELLY.jpg,6,A04_06_01_M_roh_BELLY.jpg,0.9531790018081665
A01_15_03_W_roh_BELLY.jpg,7,A08_18_23_W_roh_BELLY.jpg,0.9525521993637085
A01_15_03_W_roh_BELLY.jpg,8,A05_18_04_W_roh_BELLY.jpg,0.9522902965545654
A01_15_03_W_roh_BELLY.jpg,9,A01_15_06_W_roh_BELLY.jpg,0.951708972454071
A01_15_03_W_roh_BELLY.jpg,10,A08_18_20_W_roh_BELLY.jpg,0.9501891136169434
A01_15_03_W_roh_BELLY.jpg,11,A05_18_08_W_roh_BELLY.jpg,0.9491150379180908
A01_15_03_W_roh_BELLY.jpg,12,A08_18_06_W_roh_BELLY.jpg,0.9486218690872192
A01_15_03_W_roh_BELLY.jpg,13,AT01_03_02_W_roh_BELLY.jpg,0.9451805949211121
A01_15_03_W_roh_BELLY.jpg,14,IMG-20250910-WA0025_BELLY.jpg,0.9443008899688721
A01_15_03_W_roh_BELLY.jpg,15,A08_15_04_M_roh_BELLY.jpg,0.9434385895729065
A01_15_03_W_roh_BELLY.jpg,16,A05_18_07_W_roh_BELLY.jpg,0.9432729482650757
