Query,Rank,Candidate,ALIKED_Score
A04_17_01_W_roh_BELLY.jpg,2,A08_06_02_SA_roh_BELLY.jpg,0.07294619828462601
A04_17_01_W_roh_BELLY.jpg,3,A08_06_05_SA_roh_BELLY.jpg,0.07185763120651245
A04_17_01_W_roh_BELLY.jpg,4,A06_15_03_W_roh_BELLY.jpg,0.06599961966276169
A04_17_01_W_roh_BELLY.jpg,5,AT01_06_03_W_roh_BELLY.jpg,0.06436840444803238
A04_17_01_W_roh_BELLY.jpg,6,A05_21_01_W_roh_BELLY.jpg,0.06200430914759636
A04_17_01_W_roh_BELLY.jpg,7,A08_06_10_M_roh_BELLY.jpg,0.05791325122117996
A04_17_01_W_roh_BELLY.jpg,8,A05_18_06_W_roh_BELLY.jpg,0.05711645260453224
A04_17_01_W_roh_BELLY.jpg,9,A08_18_19_W_roh_BELLY.jpg,0.056956417858600616
A04_17_01_W_roh_BELLY.jpg,10,A08_12_05_W_roh_BELLY.jpg,0.05536997690796852
A04_17_01_W_roh_BELLY.jpg,11,A08_12_15_W_roh_BELLY.jpg,0.05510735884308815
A04_17_01_W_roh_BELLY.jpg,12,A08_15_03_W_roh_BELLY.jpg,0.05488109216094017
A04_17_01_W_roh_BELLY.jpg,13,A08_18_23_W_roh_BELLY.jpg,0.05344056338071823
A04_17_01_W_roh_BELLY.jpg,14,A08_12_13_W_roh_BELLY.jpg,0.051600974053144455
A04_17_01_W_roh_BELLY.jpg,15,A05_18_04_W_roh_BELLY.jpg,0.05078680068254471
A04_17_01_W_roh_BELLY.jpg,16,A08_18_17_W_roh_BELLY.jpg,0.04958394914865494
A04_17_01_W_roh_BELLY.jpg,17,A08_18_08_M_roh_BELLY.jpg,0.04895429313182831
A04_17_01_W_roh_BELLY.jpg,18,A05_18_07_W_roh_BELLY.jpg,0.04832857847213745
A04_17_01_W_roh_BELLY.jpg,19,A06_18_04_W_roh_BELLY.jpg,0.04771468788385391
A04_17_01_W_roh_BELLY.jpg,20,A08_15_05_M_roh_BELLY.jpg,0.04698251560330391
A04_17_02_W_roh_BELLY.jpg,1,A08_06_08_W_roh_BELLY.jpg,0.07492518424987793
A04_17_02_W_roh_BELLY.jpg,2,A05_21_01_W_roh_BELLY.jpg,0.07309885323047638
A04_17_02_W_roh_BELLY.jpg,3,A08_15_03_W_roh_BELLY.jpg,0.07166686654090881
A04_17_02_W_roh_BELLY.jpg,4,A08_18_23_W_roh_BELLY.jpg,0.06751197576522827
A04_17_02_W_roh_BELLY.jpg,5,A08_06_10_M_roh_BELLY.jpg,0.05910208076238632
A04_17_02_W_roh_BELLY.jpg,6,A08_18_08_M_roh_BELLY.jpg,0.05857804790139198
A04_17_02_W_roh_BELLY.jpg,7,A08_06_05_SA_roh_BELLY.jpg,0.058520711958408356
A04_17_02_W_roh_BELLY.jpg,8,A08_06_02_SA_roh_BELLY.jpg,0.05840383470058441
A04_17_02_W_roh_BELLY.jpg,9,A06_18_04_W_roh_BELLY.jpg,0.05760948732495308
A04_17_02_W_roh_BELLY.jpg,10,A08_12_15_W_roh_BELLY.jpg,0.05638142302632332
A04_17_02_W_roh_BELLY.jpg,11,A08_12_13_W_roh_BELLY.jpg,0.05427628010511398
A04_17_02_W_roh_BELLY.jpg,12,A08_18_04_W_roh_BELLY.jpg,0.053494106978178024
A04_17_02_W_roh_BELLY.jpg,13,A08_15_04_M_roh_BELLY.jpg,0.052924975752830505
A04_17_02_W_roh_BELLY.jpg,14,AT01_03_02_W_roh_BELLY.jpg,0.051645923405885696
A04_17_02_W_roh_BELLY.jpg,15,A08_18_20_W_roh_BELLY.jpg,0.05084959417581558
A04_17_02_W_roh_BELLY.jpg,16,A08_15_14_W_roh_BELLY.jpg,0.050518251955509186
A04_17_02_W_roh_BELLY.jpg,17,A08_15_07_W_roh_BELLY.jpg,0.04993963614106178
A04_17_02_W_roh_BELLY.jpg,18,A04_12_04_W_roh_BELLY.jpg,0.04939683899283409
A04_17_02_W_roh_BELLY.jpg,19,A08_18_09_M_roh_BELLY.jpg,0.049067333340644836
A04_17_02_W_roh_BELLY.jpg,20,A08_18_17_W_roh_BELLY.jpg,0.04893963411450386
A05_12_03_W_roh_BELLY.jpg,1,A05_18_06_W_roh_BELLY.jpg,0.14325328171253204
A05_12_03_W_roh_BELLY.jpg,2,A08_06_08_W_roh_BELLY.jpg,0.0964890718460083
A05_12_03_W_roh_BELLY.jpg,3,A05_21_01_W_roh_BELLY.jpg,0.07767265290021896
A05_12_03_W_roh_BELLY.jpg,4,A08_18_04_W_roh_BELLY.jpg,0.07732219994068146
A05_12_03_W_roh_BELLY.jpg,5,AT01_06_03_W_roh_BELLY.jpg,0.07433173060417175
A05_12_03_W_roh_BELLY.jpg,6,A08_12_05_W_roh_BELLY.jpg,0.07149076461791992
A05_12_03_W_roh_BELLY.jpg,7,A01_06_01_SA_roh_BELLY.jpg,0.07148261368274689
A05_12_03_W_roh_BELLY.jpg,8,A08_15_14_W_roh_BELLY.jpg,0.0710114985704422
A05_12_03_W_roh_BELLY.jpg,9,A08_06_05_SA_roh_BELLY.jpg,0.07025137543678284
A05_12_03_W_roh_BELLY.jpg,10,A08_12_13_W_roh_BELLY.jpg,0.06848830729722977
A05_12_03_W_roh_BELLY.jpg,11,A05_18_04_W_roh_BELLY.jpg,0.06615167111158371
A05_12_03_W_roh_BELLY.jpg,12,A08_12_15_W_roh_BELLY.jpg,0.0650935173034668
A05_12_03_W_roh_BELLY.jpg,13,A08_06_02_SA_roh_BELLY.jpg,0.06502261757850647
A05_12_03_W_roh_BELLY.jpg,14,A05_18_07_W_roh_BELLY.jpg,0.06415744125843048
A05_12_03_W_roh_BELLY.jpg,15,A04_15_05_W_roh_BELLY.jpg,0.06409133225679398
A05_12_03_W_roh_BELLY.jpg,16,A08_15_04_M_roh_BELLY.jpg,0.06301461905241013
A05_12_03_W_roh_BELLY.jpg,17,A08_18_17_W_roh_BELLY.jpg,0.06286194175481796
A05_12_03_W_roh_BELLY.jpg,18,A08_15_05_M_roh_BELLY.jpg,0.061578791588544846
A05_12_03_W_roh_BELLY.jpg,19,A02_06_06_M_roh_BELLY.jpg,0.06149497628211975
A05_12_03_W_roh_BELLY.jpg,20,A02_06_04_M_roh_BELLY.jpg,0.06120852008461952
A05_15_03_W_roh_BELLY.jpg,1,A01_15_03_W_roh_BELLY.jpg,0.11908780038356781
A05_15_03_W_roh_BELLY.jpg,2,A05_21_01_W_roh_BELLY.jpg,0.1023869439959526
A05_15_03_W_roh_BELLY.jpg,3,A08_06_10_M_roh_BELLY.jpg,0.10222349315881729
A05_15_03_W_roh_BELLY.jpg,4,A01_15_07_W_roh_BELLY.jpg,0.09773209691047668
A05_15_03_W_roh_BELLY.jpg,5,A08_15_14_W_roh_BELLY.jpg,0.0946974977850914
A05_15_03_W_roh_BELLY.jpg,6,A08_18_04_W_roh_BELLY.jpg,0.09107530117034912
A05_15_03_W_roh_BELLY.jpg,7,A06_03_01_M_roh_BELLY.jpg,0.0886114314198494
A05_15_03_W_roh_BELLY.jpg,8,A08_06_05_SA_roh_BELLY.jpg,0.08588020503520966
A05_15_03_W_roh_BELLY.jpg,9,AT01_06_03_W_roh_BELLY.jpg,0.08500312268733978
A05_15_03_W_roh_BELLY.jpg,10,A01_03_07_W_roh_BELLY.jpg,0.08369147777557373
A05_15_03_W_roh_BELLY.jpg,11,A04_15_05_W_roh_BELLY.jpg,0.08318626880645752
A05_15_03_W_roh_BELLY.jpg,12,A08_15_19_M_roh_BELLY.jpg,0.08250466734170914
A05_15_03_W_roh_BELLY.jpg,13,A01_18_04_M_roh_BELLY.jpg,0.0824611559510231
A05_15_03_W_roh_BELLY.jpg,14,A08_15_06_W_roh_BELLY.jpg,0.08071122318506241
A05_15_03_W_roh_BELLY.jpg,15,A08_06_02_SA_roh_BELLY.jpg,0.08029177784919739
A05_15_03_W_roh_BELLY.jpg,16,A01_15_01_W_roh_BELLY.jpg,0.0798746645450592
A05_15_03_W_roh_BELLY.jpg,17,A08_18_20_W_roh_BELLY.jpg,0.07816092669963837
A05_15_03_W_roh_BELLY.jpg,18,AT01_03_02_W_roh_BELLY.jpg,0.07679226994514465
A05_15_03_W_roh_BELLY.jpg,19,A05_18_06_W_roh_BELLY.jpg,0.07657652348279953
A05_15_03_W_roh_BELLY.jpg,20,A02_06_03_M_roh_BELLY.jpg,0.07646738737821579
A05_18_04_W_roh_BELLY.jpg,1,A08_15_04_M_roh_BELLY.jpg,0.11344853788614273
A05_18_04_W_roh_BELLY.jpg,2,A05_21_01_W_roh_BELLY.jpg,0.1028977632522583
A05_18_04_W_roh_BELLY.jpg,3,A08_06_08_W_roh_BELLY.jpg,0.098112553358078
A05_18_04_W_roh_BELLY.jpg,4,A08_06_05_SA_roh_BELLY.jpg,0.09349443763494492
A05_18_04_W_roh_BELLY.jpg,5,A08_12_15_W_roh_BELLY.jpg,0.09001711755990982
A05_18_04_W_roh_BELLY.jpg,6,A03_18_06_W_roh_BELLY.jpg,0.08863140642642975
A05_18_04_W_roh_BELLY.jpg,7,A02_06_06_M_roh_BELLY.jpg,0.08799047023057938
A05_18_04_W_roh_BELLY.jpg,8,A01_18_14_W_roh_BELLY.jpg,0.0869143009185791
A05_18_04_W_roh_BELLY.jpg,9,A06_18_04_W_roh_BELLY.jpg,0.08483536541461945
A05_18_04_W_roh_BELLY.jpg,10,A01_18_12_M_roh_BELLY.jpg,0.08433160930871964
A05_18_04_W_roh_BELLY.jpg,11,A06_12_04_W_roh_BELLY.jpg,0.08365475386381149
A05_18_04_W_roh_BELLY.jpg,12,AT01_06_03_W_roh_BELLY.jpg,0.08336836099624634
A05_18_04_W_roh_BELLY.jpg,13,A08_06_02_SA_roh_BELLY.jpg,0.07855737209320068
A05_18_04_W_roh_BELLY.jpg,14,A03_18_07_M_roh_BELLY.jpg,0.07851056754589081
A05_18_04_W_roh_BELLY.jpg,15,A08_12_05_W_roh_BELLY.jpg,0.07826310396194458
A05_18_04_W_roh_BELLY.jpg,16,A02_06_03_M_roh_BELLY.jpg,0.07717243582010269
A05_18_04_W_roh_BELLY.jpg,17,A04_06_02_M_roh_BELLY.jpg,0.07621945440769196
A05_18_04_W_roh_BELLY.jpg,18,A01_18_03_W_roh_BELLY.jpg,0.0736444890499115
A05_18_04_W_roh_BELLY.jpg,19,A03_12_01_M_roh_BELLY.jpg,0.07334885001182556
A05_18_04_W_roh_BELLY.jpg,20,A04_15_05_W_roh_BELLY.jpg,0.07258524000644684
A05_18_05_W_roh_BELLY.jpg,1,A08_06_08_W_roh_BELLY.jpg,0.09811190515756607
A05_18_05_W_roh_BELLY.jpg,2,A05_21_01_W_roh_BELLY.jpg,0.09239307790994644
A05_18_05_W_roh_BELLY.jpg,3,A08_06_05_SA_roh_BELLY.jpg,0.08587931096553802
A05_18_05_W_roh_BELLY.jpg,4,A08_06_10_M_roh_BELLY.jpg,0.08356475085020065
A05_18_05_W_roh_BELLY.jpg,5,AT01_06_03_W_roh_BELLY.jpg,0.08182447403669357
A05_18_05_W_roh_BELLY.jpg,6,A06_18_04_W_roh_BELLY.jpg,0.0726475641131401
A05_18_05_W_roh_BELLY.jpg,7,A08_12_13_W_roh_BELLY.jpg,0.07235915958881378
A05_18_05_W_roh_BELLY.jpg,8,A08_12_05_W_roh_BELLY.jpg,0.06926655769348145
A05_18_05_W_roh_BELLY.jpg,9,A08_12_15_W_roh_BELLY.jpg,0.06867942214012146
A05_18_05_W_roh_BELLY.jpg,10,A03_12_03_M_roh_BELLY.jpg,0.0686454027891159
A05_18_05_W_roh_BELLY.jpg,11,A01_18_14_W_roh_BELLY.jpg,0.06791723519563675
A05_18_05_W_roh_BELLY.jpg,12,A08_06_02_SA_roh_BELLY.jpg,0.06590206921100616
A05_18_05_W_roh_BELLY.jpg,13,A08_18_19_W_roh_BELLY.jpg,0.06487415730953217
A05_18_05_W_roh_BELLY.jpg,14,A08_18_23_W_roh_BELLY.jpg,0.06433241069316864
A05_18_05_W_roh_BELLY.jpg,15,A05_18_06_W_roh_BELLY.jpg,0.06354297697544098
A05_18_05_W_roh_BELLY.jpg,16,A03_15_06_W_roh_BELLY.jpg,0.06233248487114906
A05_18_05_W_roh_BELLY.jpg,17,AT01_03_02_W_roh_BELLY.jpg,0.062111712992191315
A05_18_05_W_roh_BELLY.jpg,18,A08_18_17_W_roh_BELLY.jpg,0.062064386904239655
A05_18_05_W_roh_BELLY.jpg,19,A05_18_07_W_roh_BELLY.jpg,0.0618823878467083
A05_18_05_W_roh_BELLY.jpg,20,A01_15_06_W_roh_BELLY.jpg,0.061703018844127655
A05_18_06_W_roh_BELLY.jpg,1,A04_15_05_W_roh_BELLY.jpg,0.17353352904319763
A05_18_06_W_roh_BELLY.jpg,2,A05_12_03_W_roh_BELLY.jpg,0.14325328171253204
A05_18_06_W_roh_BELLY.jpg,3,A03_12_03_M_roh_BELLY.jpg,0.13771724700927734
A05_18_06_W_roh_BELLY.jpg,4,A08_06_08_W_roh_BELLY.jpg,0.1311853677034378
A05_18_06_W_roh_BELLY.jpg,5,AT01_06_03_W_roh_BELLY.jpg,0.10176096856594086
A05_18_06_W_roh_BELLY.jpg,6,A08_12_13_W_roh_BELLY.jpg,0.09966479241847992
A05_18_06_W_roh_BELLY.jpg,7,A01_15_03_W_roh_BELLY.jpg,0.09142369031906128
A05_18_06_W_roh_BELLY.jpg,8,A08_15_14_W_roh_BELLY.jpg,0.08977065235376358
A05_18_06_W_roh_BELLY.jpg,9,AT01_03_02_W_roh_BELLY.jpg,0.08963838219642639
A05_18_06_W_roh_BELLY.jpg,10,A08_06_10_M_roh_BELLY.jpg,0.08859308809041977
A05_18_06_W_roh_BELLY.jpg,11,A05_21_01_W_roh_BELLY.jpg,0.08801205456256866
A05_18_06_W_roh_BELLY.jpg,12,A01_18_14_W_roh_BELLY.jpg,0.08531925082206726
A05_18_06_W_roh_BELLY.jpg,13,A04_12_04_W_roh_BELLY.jpg,0.08412427455186844
A05_18_06_W_roh_BELLY.jpg,14,A01_18_12_M_roh_BELLY.jpg,0.08188550174236298
A05_18_06_W_roh_BELLY.jpg,15,A08_18_13_W_roh_BELLY.jpg,0.08185086399316788
A05_18_06_W_roh_BELLY.jpg,16,A08_12_15_W_roh_BELLY.jpg,0.08041694015264511
A05_18_06_W_roh_BELLY.jpg,17,A02_06_03_M_roh_BELLY.jpg,0.07853059470653534
A05_18_06_W_roh_BELLY.jpg,18,A08_12_05_W_roh_BELLY.jpg,0.0782354399561882
A05_18_06_W_roh_BELLY.jpg,19,A02_06_04_M_roh_BELLY.jpg,0.07743478566408157
A05_18_06_W_roh_BELLY.jpg,20,A05_15_03_W_roh_BELLY.jpg,0.07657652348279953
A05_18_07_W_roh_BELLY.jpg,1,A04_03_01_W_roh_BELLY.jpg,0.13353243470191956
A05_18_07_W_roh_BELLY.jpg,2,A08_06_05_SA_roh_BELLY.jpg,0.10488539189100266
A05_18_07_W_roh_BELLY.jpg,3,A08_06_08_W_roh_BELLY.jpg,0.10431338101625443
A05_18_07_W_roh_BELLY.jpg,4,A05_21_01_W_roh_BELLY.jpg,0.10039513558149338
A05_18_07_W_roh_BELLY.jpg,5,A08_18_13_W_roh_BELLY.jpg,0.0969824492931366
A05_18_07_W_roh_BELLY.jpg,6,AT01_06_03_W_roh_BELLY.jpg,0.08878874033689499
A05_18_07_W_roh_BELLY.jpg,7,A08_06_02_SA_roh_BELLY.jpg,0.08128269761800766
A05_18_07_W_roh_BELLY.jpg,8,A02_06_07_M_roh_BELLY.jpg,0.08120482414960861
A05_18_07_W_roh_BELLY.jpg,9,A03_15_06_W_roh_BELLY.jpg,0.0806146040558815
A05_18_07_W_roh_BELLY.jpg,10,A01_18_02_M_roh_BELLY.jpg,0.07977411895990372
A05_18_07_W_roh_BELLY.jpg,11,A01_15_07_W_roh_BELLY.jpg,0.07871368527412415
A05_18_07_W_roh_BELLY.jpg,12,A08_15_06_W_roh_BELLY.jpg,0.07814868539571762
A05_18_07_W_roh_BELLY.jpg,13,A08_12_05_W_roh_BELLY.jpg,0.07631395757198334
A05_18_07_W_roh_BELLY.jpg,14,A01_18_12_M_roh_BELLY.jpg,0.07577726989984512
A05_18_07_W_roh_BELLY.jpg,15,A08_15_14_W_roh_BELLY.jpg,0.07537045329809189
A05_18_07_W_roh_BELLY.jpg,16,AT01_03_02_W_roh_BELLY.jpg,0.07443822920322418
A05_18_07_W_roh_BELLY.jpg,17,A08_12_15_W_roh_BELLY.jpg,0.07434353232383728
A05_18_07_W_roh_BELLY.jpg,18,A08_18_17_W_roh_BELLY.jpg,0.07237044721841812
A05_18_07_W_roh_BELLY.jpg,19,A04_15_06_M_roh_BELLY.jpg,0.06987597793340683
A05_18_07_W_roh_BELLY.jpg,20,A01_18_14_W_roh_BELLY.jpg,0.06928986310958862
A05_18_08_W_roh_BELLY.jpg,1,A08_06_10_M_roh_BELLY.jpg,0.1130460798740387
A05_18_08_W_roh_BELLY.jpg,2,A08_06_08_W_roh_BELLY.jpg,0.10970061272382736
A05_18_08_W_roh_BELLY.jpg,3,AT01_06_03_W_roh_BELLY.jpg,0.10463924705982208
A05_18_08_W_roh_BELLY.jpg,4,A05_21_01_W_roh_BELLY.jpg,0.10289766639471054
A05_18_08_W_roh_BELLY.jpg,5,A01_15_03_W_roh_BELLY.jpg,0.09205645322799683
A05_18_08_W_roh_BELLY.jpg,6,A08_18_04_W_roh_BELLY.jpg,0.09055279195308685
A05_18_08_W_roh_BELLY.jpg,7,A08_12_13_W_roh_BELLY.jpg,0.08820640295743942
A05_18_08_W_roh_BELLY.jpg,8,A08_12_05_W_roh_BELLY.jpg,0.08411812782287598
A05_18_08_W_roh_BELLY.jpg,9,A08_06_05_SA_roh_BELLY.jpg,0.08271279186010361
A05_18_08_W_roh_BELLY.jpg,10,A01_18_07_W_roh_BELLY.jpg,0.08167552947998047
A05_18_08_W_roh_BELLY.jpg,11,A08_06_02_SA_roh_BELLY.jpg,0.0798933207988739
A05_18_08_W_roh_BELLY.jpg,12,AT01_03_02_W_roh_BELLY.jpg,0.07853837311267853
A05_18_08_W_roh_BELLY.jpg,13,A08_12_15_W_roh_BELLY.jpg,0.0756862461566925
A05_18_08_W_roh_BELLY.jpg,14,A03_12_02_W_roh_BELLY.jpg,0.07433171570301056
A05_18_08_W_roh_BELLY.jpg,15,A08_15_14_W_roh_BELLY.jpg,0.07389739900827408
A05_18_08_W_roh_BELLY.jpg,16,A08_15_19_M_roh_BELLY.jpg,0.07207202166318893
A05_18_08_W_roh_BELLY.jpg,17,A02_03_02_M_roh_BELLY.jpg,0.0717155858874321
A05_18_08_W_roh_BELLY.jpg,18,A06_18_04_W_roh_BELLY.jpg,0.07114163786172867
A05_18_08_W_roh_BELLY.jpg,19,A04_06_02_M_roh_BELLY.jpg,0.06979864090681076
A05_18_08_W_roh_BELLY.jpg,20,A08_18_19_W_roh_BELLY.jpg,0.06917393207550049
A05_21_01_W_roh_BELLY.jpg,1,AT01_06_03_W_roh_BELLY.jpg,0.15952236950397491
A05_21_01_W_roh_BELLY.jpg,2,A04_06_01_M_roh_BELLY.jpg,0.14709068834781647
A05_21_01_W_roh_BELLY.jpg,3,A02_06_06_M_roh_BELLY.jpg,0.13018573820590973
A05_21_01_W_roh_BELLY.jpg,4,A08_06_08_W_roh_BELLY.jpg,0.12914299964904785
A05_21_01_W_roh_BELLY.jpg,5,A04_06_02_M_roh_BELLY.jpg,0.12207742780447006
A05_21_01_W_roh_BELLY.jpg,6,A01_06_01_SA_roh_BELLY.jpg,0.11828669160604477
A05_21_01_W_roh_BELLY.jpg,7,A04_15_06_M_roh_BELLY.jpg,0.11615248769521713
A05_21_01_W_roh_BELLY.jpg,8,A04_12_04_W_roh_BELLY.jpg,0.11227121204137802
A05_21_01_W_roh_BELLY.jpg,9,A01_03_07_W_roh_BELLY.jpg,0.10889957845211029
A05_21_01_W_roh_BELLY.jpg,10,A08_06_05_SA_roh_BELLY.jpg,0.108075812458992
A05_21_01_W_roh_BELLY.jpg,11,A02_03_02_M_roh_BELLY.jpg,0.10780633240938187
A05_21_01_W_roh_BELLY.jpg,12,A04_15_03_M_roh_BELLY.jpg,0.10479346662759781
A05_21_01_W_roh_BELLY.jpg,13,A03_18_07_M_roh_BELLY.jpg,0.10301218181848526
A05_21_01_W_roh_BELLY.jpg,14,A05_18_04_W_roh_BELLY.jpg,0.1028977632522583
A05_21_01_W_roh_BELLY.jpg,15,A05_18_08_W_roh_BELLY.jpg,0.10289766639471054
A05_21_01_W_roh_BELLY.jpg,16,A05_15_03_W_roh_BELLY.jpg,0.1023869439959526
A05_21_01_W_roh_BELLY.jpg,17,A05_18_07_W_roh_BELLY.jpg,0.10039513558149338
A05_21_01_W_roh_BELLY.jpg,18,A02_06_04_M_roh_BELLY.jpg,0.09970599412918091
A05_21_01_W_roh_BELLY.jpg,19,A01_18_03_W_roh_BELLY.jpg,0.09833469986915588
A05_21_01_W_roh_BELLY.jpg,20,A01_12_01_M_roh_BELLY.jpg,0.09806028008460999
A06_03_01_M_roh_BELLY.jpg,1,A08_06_05_SA_roh_BELLY.jpg,0.1151580959558487
A06_03_01_M_roh_BELLY.jpg,2,A08_06_08_W_roh_BELLY.jpg,0.10116086155176163
A06_03_01_M_roh_BELLY.jpg,3,A08_18_04_W_roh_BELLY.jpg,0.09676139801740646
A06_03_01_M_roh_BELLY.jpg,4,A08_06_10_M_roh_BELLY.jpg,0.08999279886484146
A06_03_01_M_roh_BELLY.jpg,5,A05_15_03_W_roh_BELLY.jpg,0.0886114314198494
A06_03_01_M_roh_BELLY.jpg,6,A08_15_14_W_roh_BELLY.jpg,0.08425047248601913
A06_03_01_M_roh_BELLY.jpg,7,A08_06_02_SA_roh_BELLY.jpg,0.08416850119829178
A06_03_01_M_roh_BELLY.jpg,8,A08_15_05_M_roh_BELLY.jpg,0.08255096524953842
A06_03_01_M_roh_BELLY.jpg,9,AT01_03_02_W_roh_BELLY.jpg,0.07898535579442978
A06_03_01_M_roh_BELLY.jpg,10,AT01_06_03_W_roh_BELLY.jpg,0.07701104879379272
A06_03_01_M_roh_BELLY.jpg,11,A08_18_17_W_roh_BELLY.jpg,0.07413315027952194
A06_03_01_M_roh_BELLY.jpg,12,A01_06_01_SA_roh_BELLY.jpg,0.07310444116592407
A06_03_01_M_roh_BELLY.jpg,13,A01_15_03_W_roh_BELLY.jpg,0.0691382959485054
A06_03_01_M_roh_BELLY.jpg,14,A07_18_03_W_roh_BELLY.jpg,0.06834521889686584
A06_03_01_M_roh_BELLY.jpg,15,A08_18_14_M_roh_BELLY.jpg,0.06834385544061661
A06_03_01_M_roh_BELLY.jpg,16,A01_03_07_W_roh_BELLY.jpg,0.06681448966264725
A06_03_01_M_roh_BELLY.jpg,17,A08_12_05_W_roh_BELLY.jpg,0.06550175696611404
A06_03_01_M_roh_BELLY.jpg,18,A08_18_20_W_roh_BELLY.jpg,0.06538917869329453
A06_03_01_M_roh_BELLY.jpg,19,A08_18_13_W_roh_BELLY.jpg,0.06528756022453308
A06_03_01_M_roh_BELLY.jpg,20,A04_15_05_W_roh_BELLY.jpg,0.06472120434045792
A06_03_02_W_roh_BELLY.jpg,1,A08_06_08_W_roh_BELLY.jpg,0.12136020511388779
A06_03_02_W_roh_BELLY.jpg,2,A08_15_05_M_roh_BELLY.jpg,0.119077667593956
A06_03_02_W_roh_BELLY.jpg,3,AT01_03_02_W_roh_BELLY.jpg,0.10745704174041748
A06_03_02_W_roh_BELLY.jpg,4,A08_12_15_W_roh_BELLY.jpg,0.0893615111708641
A06_03_02_W_roh_BELLY.jpg,5,A08_18_14_M_roh_BELLY.jpg,0.0863102599978447
A06_03_02_W_roh_BELLY.jpg,6,A08_18_04_W_roh_BELLY.jpg,0.08507576584815979
A06_03_02_W_roh_BELLY.jpg,7,A01_15_03_W_roh_BELLY.jpg,0.07859457284212112
A06_03_02_W_roh_BELLY.jpg,8,A08_06_10_M_roh_BELLY.jpg,0.07829355448484421
A06_03_02_W_roh_BELLY.jpg,9,A08_06_02_SA_roh_BELLY.jpg,0.07829005271196365
A06_03_02_W_roh_BELLY.jpg,10,AT01_06_03_W_roh_BELLY.jpg,0.07645871490240097
A06_03_02_W_roh_BELLY.jpg,11,A03_12_03_M_roh_BELLY.jpg,0.07522335648536682
A06_03_02_W_roh_BELLY.jpg,12,A02_03_01_W_roh_BELLY.jpg,0.07446907460689545
A06_03_02_W_roh_BELLY.jpg,13,A08_18_20_W_roh_BELLY.jpg,0.07047766447067261
A06_03_02_W_roh_BELLY.jpg,14,A08_06_05_SA_roh_BELLY.jpg,0.06948346644639969
A06_03_02_W_roh_BELLY.jpg,15,A08_15_04_M_roh_BELLY.jpg,0.06840319186449051
A06_03_02_W_roh_BELLY.jpg,16,A08_15_19_M_roh_BELLY.jpg,0.06776808947324753
A06_03_02_W_roh_BELLY.jpg,17,A08_18_06_W_roh_BELLY.jpg,0.06617717444896698
A06_03_02_W_roh_BELLY.jpg,18,A01_03_07_W_roh_BELLY.jpg,0.06590176373720169
A06_03_02_W_roh_BELLY.jpg,19,A03_15_06_W_roh_BELLY.jpg,0.06582005321979523
A06_03_02_W_roh_BELLY.jpg,20,A06_12_04_W_roh_BELLY.jpg,0.06570157408714294
A06_08_04_W_roh_BELLY.jpg,1,A08_06_08_W_roh_BELLY.jpg,0.09659945219755173
A06_08_04_W_roh_BELLY.jpg,2,AT01_06_03_W_roh_BELLY.jpg,0.07057725638151169
A06_08_04_W_roh_BELLY.jpg,3,A08_06_05_SA_roh_BELLY.jpg,0.0698709487915039
A06_08_04_W_roh_BELLY.jpg,4,A08_06_02_SA_roh_BELLY.jpg,0.06953460723161697
A06_08_04_W_roh_BELLY.jpg,5,A06_18_04_W_roh_BELLY.jpg,0.06936376541852951
A06_08_04_W_roh_BELLY.jpg,6,A08_12_15_W_roh_BELLY.jpg,0.06493730843067169
A06_08_04_W_roh_BELLY.jpg,7,A08_18_23_W_roh_BELLY.jpg,0.06332707405090332
A06_08_04_W_roh_BELLY.jpg,8,A08_15_05_M_roh_BELLY.jpg,0.06185004860162735
A06_08_04_W_roh_BELLY.jpg,9,A08_18_04_W_roh_BELLY.jpg,0.06150784343481064
A06_08_04_W_roh_BELLY.jpg,10,A08_15_04_M_roh_BELLY.jpg,0.06098002940416336
A06_08_04_W_roh_BELLY.jpg,11,A08_12_05_W_roh_BELLY.jpg,0.06045559421181679
A06_08_04_W_roh_BELLY.jpg,12,A08_18_06_W_roh_BELLY.jpg,0.05580009147524834
A06_08_04_W_roh_BELLY.jpg,13,A05_21_01_W_roh_BELLY.jpg,0.05549193173646927
A06_08_04_W_roh_BELLY.jpg,14,A08_15_19_M_roh_BELLY.jpg,0.05316915735602379
A06_08_04_W_roh_BELLY.jpg,15,A08_06_10_M_roh_BELLY.jpg,0.05285666510462761
A06_08_04_W_roh_BELLY.jpg,16,A08_18_02_W_roh_BELLY.jpg,0.0523906871676445
A06_08_04_W_roh_BELLY.jpg,17,A08_18_17_W_roh_BELLY.jpg,0.05189471319317818
A06_08_04_W_roh_BELLY.jpg,18,A08_18_19_W_roh_BELLY.jpg,0.05128738284111023
A06_08_04_W_roh_BELLY.jpg,19,A08_18_20_W_roh_BELLY.jpg,0.05095471814274788
A06_08_04_W_roh_BELLY.jpg,20,A08_18_22_W_roh_BELLY.jpg,0.050252918154001236
A06_12_01_W_roh_BELLY.jpg,1,A06_15_02_W_roh_BELLY.jpg,0.14385661482810974
A06_12_01_W_roh_BELLY.jpg,2,A08_06_08_W_roh_BELLY.jpg,0.09567137062549591
A06_12_01_W_roh_BELLY.jpg,3,A08_06_05_SA_roh_BELLY.jpg,0.09283068031072617
